"uuid","Name","Symbol","Price","Volume","Market_cap","Circulating_Supply","Image"
"7ca6ecaf-0663-4e70-ba7f-22567d9add6e","APENFT","NFT","$0.000001551","$136,490,420","$430,070,541","277,080,562,500,000 NFT","https://s2.coinmarketcap.com/static/img/coins/64x64/9816.png"
"2de1ef08-f185-49c1-b3f3-046ca04c3882","Ontology","ONT","$0.4903","$41,826,936","$429,826,158","875,249,524 ONT","https://s2.coinmarketcap.com/static/img/coins/64x64/2566.png"
"1a6853a2-e5fb-4965-b496-5493a9dcc210","UMA","UMA","$6.51","$43,275,330","$428,936,165","65,779,867 UMA","https://s2.coinmarketcap.com/static/img/coins/64x64/5617.png"
"0e21644b-e63c-4f3f-8366-ea90625994e3","Voyager Token","VGX","$1.53","$7,328,576","$425,092,149","278,482,214 VGX","https://s2.coinmarketcap.com/static/img/coins/64x64/1817.png"
"41cdc31c-8050-45f1-ad91-9aeee6050da8","Fei USD","FEI","$0.9896","$13,146,891","$421,028,200","424,996,178 FEI","https://s2.coinmarketcap.com/static/img/coins/64x64/8642.png"
"482c7922-9410-4d5b-99e9-ecd8d7e256dc","Golem","GLM","$0.4083","$7,746,724","$408,581,986","1,000,000,000 GLM","https://s2.coinmarketcap.com/static/img/coins/64x64/1455.png"
"906817b9-fa71-4ea4-ac28-0e058e36a13a","Telcoin","TEL","$0.006858","$4,439,127","$407,248,880","59,323,582,611 TEL","https://s2.coinmarketcap.com/static/img/coins/64x64/2394.png"
"53f3e7c1-1348-4457-9b7d-205fb6e8a13a","Revain","REV","$0.00477","$3,946,046","$405,735,780","85,061,485,690 REV","https://s2.coinmarketcap.com/static/img/coins/64x64/2135.png"
"ed36ae8a-db79-4665-8805-1f6ed2a43aa0","SushiSwap","SUSHI","$3.17","$136,902,547","$404,288,898","127,244,443 SUSHI","https://s2.coinmarketcap.com/static/img/coins/64x64/6758.png"
"a519a63f-9040-4130-8961-8b9da99c09cf","Storj","STORJ","$1.01","$27,752,711","$392,871,655","388,837,293 STORJ","https://s2.coinmarketcap.com/static/img/coins/64x64/1772.png"
"10ea4327-83b0-4ab0-a0a7-2b6a0a904abc","DigiByte","DGB","$0.02516","$28,610,403","$384,774,985","15,243,968,535 DGB","https://s2.coinmarketcap.com/static/img/coins/64x64/109.png"
"9769ad6b-41b5-4a29-a0b7-106e347f2884","Spell Token","SPELL","$0.004229","$54,975,898","$361,655,015","85,232,073,735 SPELL","https://s2.coinmarketcap.com/static/img/coins/64x64/11289.png"
"16f82bd6-e841-4acf-850a-4fef30bb60e2","Illuvium","ILV","$551.02","$22,650,171","$359,729,129","650,861 ILV","https://s2.coinmarketcap.com/static/img/coins/64x64/8719.png"
"98d0e13f-b715-42be-819b-ccc7335c4b3f","Trust Wallet Token","TWT","$1.02","$25,879,253","$356,299,045","346,951,186 TWT","https://s2.coinmarketcap.com/static/img/coins/64x64/5964.png"
"adc08269-d843-4050-b9f4-d980c985be49","Flux","FLUX","$1.53","$28,259,306","$354,554,952","231,028,130 FLUX","https://s2.coinmarketcap.com/static/img/coins/64x64/3029.png"
"2f0bc03b-e215-450c-86ec-629f84959365","Keep Network","KEEP","$0.5381","$2,605,291","$353,364,467","655,904,616 KEEP","https://s2.coinmarketcap.com/static/img/coins/64x64/5566.png"
"f3f07c68-0e42-45e7-85be-956a28dc37b1","Polymath","POLY","$0.3911","$12,429,974","$352,336,847","898,550,830 POLY","https://s2.coinmarketcap.com/static/img/coins/64x64/2496.png"
"fdfebb5b-590e-470b-b8fb-37cc037b47de","Hive","HIVE","$0.8582","$7,348,520","$348,339,900","404,030,484 HIVE","https://s2.coinmarketcap.com/static/img/coins/64x64/5370.png"
"694e056a-0569-4639-b402-b66ddecf14f2","Braintrust","BTRST","$3.88","$3,819,235","$346,138,152","89,098,517 BTRST","https://s2.coinmarketcap.com/static/img/coins/64x64/11584.png"
"7bd10da5-8034-4f5e-b10a-92435eff312a","Ren","REN","$0.3446","$46,643,957","$344,623,885","999,037,500 REN","https://s2.coinmarketcap.com/static/img/coins/64x64/2539.png"
"d9d28bfd-d7bd-4d28-9483-37d08b9f0c6e","Nervos Network","CKB","$0.01128","$10,475,110","$344,239,567","30,447,171,783 CKB","https://s2.coinmarketcap.com/static/img/coins/64x64/4948.png"
"f34a3f5b-7873-41e4-9f93-5cd8795d42ea","Casper","CSPR","$0.07562","$8,513,829","$340,119,851","4,495,595,981 CSPR","https://s2.coinmarketcap.com/static/img/coins/64x64/5899.png"
"b14a4029-e6c7-4c2f-ae65-a3c695f2e024","Syscoin","SYS","$0.5234","$16,498,619","$334,511,699","637,209,468 SYS","https://s2.coinmarketcap.com/static/img/coins/64x64/541.png"
"3ac61e85-0580-4dd5-887c-47f79c41401f","Celer Network","CELR","$0.04765","$46,097,669","$326,614,511","6,839,393,957 CELR","https://s2.coinmarketcap.com/static/img/coins/64x64/3814.png"
"44c12132-fe61-41e0-92d7-1d7a4291c3de","Perpetual Protocol","PERP","$4.22","$15,784,757","$314,209,542","74,475,000 PERP","https://s2.coinmarketcap.com/static/img/coins/64x64/6950.png"
"4b20219f-f42c-4240-b45d-d6f535e8e40f","PlayDapp","PLA","$0.8569","$20,032,397","$311,269,774","362,829,427 PLA","https://s2.coinmarketcap.com/static/img/coins/64x64/7461.png"
"8c4ab0a8-5254-43ab-aa96-cc1b3662e44d","CEEK VR","CEEK","$0.4179","$27,121,983","$311,116,174","744,176,729 CEEK","https://s2.coinmarketcap.com/static/img/coins/64x64/2856.png"
"1df20c3c-812d-4fe0-82d6-a4d7020194e3","Serum","SRM","$2.32","$101,991,111","$309,332,900","133,231,781 SRM","https://s2.coinmarketcap.com/static/img/coins/64x64/6187.png"
"c64e61c7-c137-4330-9089-6c70031f7a0a","dYdX","DYDX","$4.71","$91,645,790","$309,539,035","65,569,295 DYDX","https://s2.coinmarketcap.com/static/img/coins/64x64/11156.png"
"b40289a4-7d28-45c1-a080-33ffb01519f7","Nano","XNO","$2.31","$24,079,530","$307,639,365","133,248,297 XNO","https://s2.coinmarketcap.com/static/img/coins/64x64/1567.png"
"5f4f619b-2e60-42c6-8878-aaae2a51a487","Ocean Protocol","OCEAN","$0.5003","$27,193,009","$307,105,802","613,099,141 OCEAN","https://s2.coinmarketcap.com/static/img/coins/64x64/3911.png"
"b49b3ce1-bb92-41c2-9689-9b0799c0cd1d","Ultra","UOS","$1.08","$3,228,163","$306,135,240","282,752,124 UOS","https://s2.coinmarketcap.com/static/img/coins/64x64/4189.png"
"d09aef40-cb6c-4f02-a7a5-6aaec2883fc2","Persistence","XPRT","$3.06","$1,817,592","$296,905,796","96,853,504 XPRT","https://s2.coinmarketcap.com/static/img/coins/64x64/7281.png"
"9c6ad877-a68c-4d41-8377-4d7e57bb632e","Ethereum Name Service","ENS","$14.13","$46,542,667","$286,507,914","20,244,862 ENS","https://s2.coinmarketcap.com/static/img/coins/64x64/13855.png"
"063f2444-9341-49ef-a82d-d38d1d72b82c","Vulcan Forged PYR","PYR","$11.96","$94,267,631","$285,491,087","23,897,700 PYR","https://s2.coinmarketcap.com/static/img/coins/64x64/9308.png"
"95033136-7f96-4d12-8207-0c51cee29acb","MXC","MXC","$0.1063","$21,284,448","$280,273,622","2,642,132,373 MXC","https://s2.coinmarketcap.com/static/img/coins/64x64/3628.png"
"240fded0-ae7c-492b-950a-16a9bbcc63ef","COTI","COTI","$0.2658","$55,335,966","$279,106,318","1,048,141,495 COTI","https://s2.coinmarketcap.com/static/img/coins/64x64/3992.png"
"fb15388c-4334-47e5-b424-0ccc95f70591","WINkLink","WIN","$0.0002885","$104,525,616","$277,032,379","961,737,300,000 WIN","https://s2.coinmarketcap.com/static/img/coins/64x64/4206.png"
"4dbf4685-4c56-4231-906e-ec1b26ffdbfb","NuCypher","NU","$0.3931","$6,264,340","$276,606,710","703,000,000 NU","https://s2.coinmarketcap.com/static/img/coins/64x64/4761.png"
"ea4e9f5b-81ed-4900-b042-c2fa125667ab","Injective","INJ","$5.68","$23,702,199","$276,501,301","48,653,971 INJ","https://s2.coinmarketcap.com/static/img/coins/64x64/7226.png"
"82a9d86e-e9f5-4498-9921-edc756fd4fe0","Conflux","CFX","$0.1613","$36,464,552","$272,454,088","1,688,692,241 CFX","https://s2.coinmarketcap.com/static/img/coins/64x64/7334.png"
"d405e1c7-efce-4a9c-8ffa-1f88be88ee63","Raydium","RAY","$2.76","$27,738,475","$269,447,592","97,775,950 RAY","https://s2.coinmarketcap.com/static/img/coins/64x64/8526.png"
"3354fb34-27c3-44f1-a83f-6f80b8865c62","ConstitutionDAO","PEOPLE","$0.0525","$90,676,409","$265,713,619","5,060,137,335 PEOPLE","https://s2.coinmarketcap.com/static/img/coins/64x64/14806.png"
"fbde0fb6-bbc3-4f06-a5a8-ca06e26901c8","Fetch.ai","FET","$0.3522","$28,042,318","$262,888,873","746,113,681 FET","https://s2.coinmarketcap.com/static/img/coins/64x64/3773.png"
"12038314-6331-4df8-b84a-006584d3e08e","Lisk","LSK","$2.02","$8,218,239","$260,369,070","128,900,445 LSK","https://s2.coinmarketcap.com/static/img/coins/64x64/1214.png"
"5b200f0e-49fe-467b-8819-409563be4559","Dent","DENT","$0.00262","$41,701,630","$260,292,791","99,007,791,203 DENT","https://s2.coinmarketcap.com/static/img/coins/64x64/1886.png"
"19566732-755a-4db1-88f3-08d210a6a77f","Coin98","C98","$1.40","$36,146,449","$259,149,050","185,000,000 C98","https://s2.coinmarketcap.com/static/img/coins/64x64/10903.png"
"ed52f81f-602d-4dfb-a0b7-1a7f056110a5","SuperFarm","SUPER","$0.6275","$24,692,379","$254,389,676","404,410,904 SUPER","https://s2.coinmarketcap.com/static/img/coins/64x64/8290.png"
"af0c0807-9b9f-4e22-a455-7251ac654ee4","JOE","JOE","$1.18","$12,214,951","$252,104,102","212,357,573 JOE","https://s2.coinmarketcap.com/static/img/coins/64x64/11396.png"
"fc2cd3bd-2923-499c-88cb-acbe80fc314f","Yield Guild Games","YGG","$2.22","$21,900,497","$249,807,346","112,660,297 YGG","https://s2.coinmarketcap.com/static/img/coins/64x64/10688.png"
"e5f536c6-6e8d-4b6c-bbe2-71e3aa69eda8","DigitalBits","XDB","$0.2661","$2,550,031","$249,237,420","949,770,768 XDB","https://s2.coinmarketcap.com/static/img/coins/64x64/4566.png"
"46222e50-b2e6-4ac0-8115-0fdad177c342","Chromia","CHR","$0.4282","$59,502,791","$243,958,961","567,369,439 CHR","https://s2.coinmarketcap.com/static/img/coins/64x64/3978.png"
"a2e4e927-9c3a-4065-82a9-ac906de7ae2c","MX TOKEN","MX","$2.43","$12,244,614","$243,541,776","100,000,000 MX","https://s2.coinmarketcap.com/static/img/coins/64x64/4041.png"
"ff7fc581-8376-4227-91fd-08d75bfaab53","OriginTrail","TRAC","$0.6595","$1,742,525","$240,713,450","364,314,242 TRAC","https://s2.coinmarketcap.com/static/img/coins/64x64/2467.png"
"29c2420a-33b1-4b21-a2b9-b60d6dbbf7dd","Boba Network","BOBA","$1.50","$6,570,146","$239,942,873","158,960,847 BOBA","https://s2.coinmarketcap.com/static/img/coins/64x64/14556.png"
"6fb3ff40-b95e-425e-bee2-4cb6f0bc05b3","Powerledger","POWR","$0.491","$32,953,502","$238,755,684","485,486,097 POWR","https://s2.coinmarketcap.com/static/img/coins/64x64/2132.png"
"1bc09072-2621-4e6d-9458-ab2580369d4a","Tribe","TRIBE","$0.5227","$10,732,010","$237,282,570","453,448,622 TRIBE","https://s2.coinmarketcap.com/static/img/coins/64x64/9025.png"
"acce1518-bf01-48ba-ba47-d127ecd6b316","XYO","XYO","$0.01829","$5,805,586","$235,122,482","12,844,821,266 XYO","https://s2.coinmarketcap.com/static/img/coins/64x64/2765.png"
"181903c3-46c9-43f4-967e-42a4b5c1ac4a","Gemini Dollar","GUSD","$0.9943","$5,912,845","$231,224,949","232,530,966 GUSD","https://s2.coinmarketcap.com/static/img/coins/64x64/3306.png"
"2764ba4b-595f-41c0-abee-d4bae0430dd7","WazirX","WRX","$0.6056","$9,323,343","$231,292,732","381,856,864 WRX","https://s2.coinmarketcap.com/static/img/coins/64x64/5161.png"
"8aa59e91-9017-4bb7-9977-593bfa995d63","Request","REQ","$0.2272","$10,054,532","$227,226,846","999,876,008 REQ","https://s2.coinmarketcap.com/static/img/coins/64x64/2071.png"
"847c6c38-a3e6-4514-89b3-621960ca3640","Moonriver","MOVR","$58.04","$28,953,837","$226,031,691","3,895,000 MOVR","https://s2.coinmarketcap.com/static/img/coins/64x64/9285.png"
"f6fb5a5b-6033-483e-9365-3ac7642b5b10","Chia","XCH","$61.81","$11,963,369","$225,372,648","3,642,407 XCH","https://s2.coinmarketcap.com/static/img/coins/64x64/9258.png"
"22d379d5-af26-4afb-a53b-942d79236b58","MediBloc","MED","$0.04178","$363,845","$224,314,502","5,382,401,140 MED","https://s2.coinmarketcap.com/static/img/coins/64x64/2303.png"
"6a4d053e-2c26-4a7d-af88-a62f2a5aaf12","Ontology Gas","ONG","$0.6986","$9,104,570","$212,630,196","305,048,236 ONG","https://s2.coinmarketcap.com/static/img/coins/64x64/3217.png"
"f3715eba-558a-4ed6-8706-d37fe74f4a3a","ION","ION","$4,897.49","$2,421","$67,703,538,700","13,824,136 ION","https://s2.coinmarketcap.com/static/img/coins/64x64/1281.png"
"1383f540-ac4a-4947-90d5-98ed1317bd18","HEX","HEX","$0.1295","$16,727,704","$22,460,783,290","173,411,074,413 HEX","https://s2.coinmarketcap.com/static/img/coins/64x64/5015.png"
"56fd362d-d639-4d8a-932f-e1b4219201fe","Lido stETH","STETH","$3,043.65","$273,932","$6,130,421,137","2,014,167 STETH","https://s2.coinmarketcap.com/static/img/coins/64x64/8085.png"
"3b8091e5-b6c7-4303-8f24-7980b62a0f5b","Wrapped TRON","WTRX","$0.05923","$2,081,797","$6,022,346,320","101,676,082,428 WTRX","https://s2.coinmarketcap.com/static/img/coins/64x64/18579.png"
"9c02091f-f15b-4878-8fe4-cbd60edefa82","Bitcoin BEP2","BTCB","$41,233.66","$30,200,469","$4,334,708,601","105,125 BTCB","https://s2.coinmarketcap.com/static/img/coins/64x64/4023.png"
"3b1d75d0-2e14-48f7-919e-0c6508e15a86","Frax","FRAX","$0.9981","$47,870,405","$2,692,013,511","2,697,095,598 FRAX","https://s2.coinmarketcap.com/static/img/coins/64x64/6952.png"
"5001319b-0b15-4031-bbb0-5a02a18fa781","Wrapped BNB","WBNB","$403.66","$910,489,088","$2,303,002,570","5,705,243 WBNB","https://s2.coinmarketcap.com/static/img/coins/64x64/7192.png"
"855688ce-3b93-403c-97d3-66cfa01557c6","Toncoin","TON","$1.88","$7,395,001","$2,289,964,131","1,221,401,181 TON","https://s2.coinmarketcap.com/static/img/coins/64x64/11419.png"
"10e5e3e1-eb07-420a-a8b0-ba5c1746aa3c","DeFiChain","DFI","$4.32","$21,824,963","$2,203,839,211","510,738,161 DFI","https://s2.coinmarketcap.com/static/img/coins/64x64/5804.png"
"9f34d8db-11ad-4ca8-a769-9e52ee6a8f8d","BitTorrent","BTTOLD","$0.001824","$14,017","$1,806,014,699","990,000,000,000 BTTOLD","https://s2.coinmarketcap.com/static/img/coins/64x64/3718.png"
"1d7f98ca-19a4-439b-875e-dd7fae71ce5c","Osmosis","OSMO","$6.42","$49,211,505","$1,794,305,566","282,464,369 OSMO","https://s2.coinmarketcap.com/static/img/coins/64x64/12220.png"
"2874aff1-e846-4e14-8f32-06c7be1aae2a","Huobi BTC","HBTC","$41,134.35","$1,818,558","$1,640,478,920","39,884 HBTC","https://s2.coinmarketcap.com/static/img/coins/64x64/6941.png"
"9664d6c4-ef9e-4661-8020-3039fa84c5b4","Safe","SAFE","$47.58","$4,298,108","$1,002,511,531","20,835,499 SAFE","https://s2.coinmarketcap.com/static/img/coins/64x64/3918.png"
"0f42c432-cbd9-45ff-bbfe-36cdccd02ded","yOUcash","YOUC","$0.1214","$177,579","$961,269,090","7,916,788,228 YOUC","https://s2.coinmarketcap.com/static/img/coins/64x64/7321.png"
"af72179a-8ec7-4501-8e0a-a4388c792458","Chainbing","CBG","$24.73","$12,031,471","$838,501,595","33,000,000 CBG","https://s2.coinmarketcap.com/static/img/coins/64x64/11498.png"
"2529e146-d4d8-4f53-8abb-ec91d48232bb","LINK","LN","$136.00","$927,936","$817,397,073","5,975,799 LN","https://s2.coinmarketcap.com/static/img/coins/64x64/4512.png"
"12f64d3b-9bb1-4a04-8508-00b8a7760079","Liquity USD","LUSD","$0.9999","$3,951,464","$719,038,278","719,446,095 LUSD","https://s2.coinmarketcap.com/static/img/coins/64x64/9566.png"
"e8c0af71-14ef-453b-ba69-6fd371c8500a","Astar","ASTR","$0.2698","$238,514,677","$708,827,104","2,633,392,676 ASTR","https://s2.coinmarketcap.com/static/img/coins/64x64/12885.png"
"6fb47379-fa48-49c9-a433-89804a08b3c2","BitDAO","BIT","$1.19","$30,200,271","$697,635,686","586,278,943 BIT","https://s2.coinmarketcap.com/static/img/coins/64x64/11221.png"
"83be11c8-554c-4172-8d73-6b7f7a28d1cb","NXM","NXM","$102.95","$597","$679,324,376","6,607,396 NXM","https://s2.coinmarketcap.com/static/img/coins/64x64/5830.png"
"7e1acc6c-d4d9-4cfb-83ad-e6791ab1269e","ICHI","ICHI","$123.89","$5,103,818","$572,134,512","4,609,786 ICHI","https://s2.coinmarketcap.com/static/img/coins/64x64/7726.png"
"09a6c44f-5aa4-4dd4-89db-86df16fcb654","Counos X","CCXX","$31.30","$1,012,508","$558,931,741","17,886,412 CCXX","https://s2.coinmarketcap.com/static/img/coins/64x64/5482.png"
"e85e3581-0b59-4dbb-8dad-25281be16f79","Radio Caca","RACA","$0.001842","$73,136,354","$550,230,166","299,393,264,370 RACA","https://s2.coinmarketcap.com/static/img/coins/64x64/11346.png"
"f61e4466-66a2-4d0e-926b-b214da951cb6","Wrapped Velas","WVLX","$0.2247","$470,745","$511,525,618","2,279,175,680 WVLX","https://s2.coinmarketcap.com/static/img/coins/64x64/19076.png"
"79f3b448-5763-4aa2-8689-44887333ac05","WEMIX","WEMIX","$3.85","$28,127,541","$471,875,488","123,233,682 WEMIX","https://s2.coinmarketcap.com/static/img/coins/64x64/7548.png"
"c20936ab-e1b3-4f8c-94a8-5abfaa0bead4","The Transfer Token","TTT","$4.46","$240,295","$467,169,224","104,829,524 TTT","https://s2.coinmarketcap.com/static/img/coins/64x64/5514.png"
"77179703-fa3b-443f-b9d5-e9285f8eedc4","KOK","KOK","$3.79","$9,827,151","$406,943,713","107,333,422 KOK","https://s2.coinmarketcap.com/static/img/coins/64x64/5185.png"
"8fe11a31-d71e-4bd8-9de4-fe6617c6b126","WhiteCoin","XWC","$0.5458","$4,561,975","$406,332,688","744,201,249 XWC","https://s2.coinmarketcap.com/static/img/coins/64x64/268.png"
"00337361-774b-4e0b-8818-8969cb328e12","HUSD","HUSD","$0.9992","$12,548,505","$398,530,716","398,657,105 HUSD","https://s2.coinmarketcap.com/static/img/coins/64x64/4779.png"
"d0dc157b-d2e0-466c-b4c5-dc2ecd8f08db","Decentralized Social","DESO","$41.62","$5,556,003","$369,587,971","8,884,536 DESO","https://s2.coinmarketcap.com/static/img/coins/64x64/10442.png"
"12b865d2-d337-4609-9156-ed84c9c876b3","Rocket Pool","RPL","$32.88","$554,818","$337,745,129","10,279,742 RPL","https://s2.coinmarketcap.com/static/img/coins/64x64/2943.png"
"db01e254-cc60-4375-b9c2-b3d57d4aad1a","Pirate Chain","ARRR","$1.75","$1,544,946","$335,543,237","191,449,028 ARRR","https://s2.coinmarketcap.com/static/img/coins/64x64/3951.png"
"075c1f52-1e7e-4c28-bef8-3fef98f0c2a6","MobileCoin","MOB","$4.45","$1,383,137","$330,299,319","74,218,324 MOB","https://s2.coinmarketcap.com/static/img/coins/64x64/7878.png"
"50cb9a30-6a8e-4989-9bb8-4ad36e23a46f","Sapphire","SAPP","$0.6129","$698,953","$329,138,319","537,572,916 SAPP","https://s2.coinmarketcap.com/static/img/coins/64x64/4121.png"
"1855042f-2b23-4831-b4d0-2dc0cf7f4963","Lido DAO Token","LDO","$3.05","$5,372,769","$318,264,547","103,760,882 LDO","https://s2.coinmarketcap.com/static/img/coins/64x64/8000.png"
"f5c2ef98-9251-4590-8308-6529337d4bca","VVS Finance","VVS","$0.00002284","$2,643,039","$313,835,557","13,741,988,557,812 VVS","https://s2.coinmarketcap.com/static/img/coins/64x64/14519.png"
"8c829e08-26d1-468c-a7e3-4f32ca7efcf0","Bitpanda Ecosystem Token","BEST","$0.7946","$78,805","$280,562,141","353,119,453 BEST","https://s2.coinmarketcap.com/static/img/coins/64x64/4361.png"
"db3ac314-aa90-4f45-9d96-383d29aa1d0b","Everscale","EVER","$0.2221","$2,895,614","$272,223,491","1,227,723,777 EVER","https://s2.coinmarketcap.com/static/img/coins/64x64/7505.png"
"f7076ecb-0931-4cde-81d5-0889f9de205e","Aurora","AURORA","$11.36","$10,832,107","$264,658,638","23,139,799 AURORA","https://s2.coinmarketcap.com/static/img/coins/64x64/14803.png"
"a8b6483e-0456-47e8-8595-13c6048bfb01","Maple","MPL","$58.73","$13,299,358","$259,373,037","4,417,986 MPL","https://s2.coinmarketcap.com/static/img/coins/64x64/9417.png"
"2e6982a9-eb5a-49e0-9247-4e7f1ba8ad9c","MetisDAO","METIS","$88.32","$17,344,142","$258,189,245","2,930,345 METIS","https://s2.coinmarketcap.com/static/img/coins/64x64/9640.png"
"371d8a81-f0b2-4650-a175-5c36dc4c0019","Fruits","FRTS","$0.01193","$3,209,591","$251,437,803","21,066,845,547 FRTS","https://s2.coinmarketcap.com/static/img/coins/64x64/12131.png"
"03c87b0c-ff52-42ca-90bd-5176794e01db","1eco","1ECO","$9.16","$1,737,481","$241,942,681","26,441,001 1ECO","https://s2.coinmarketcap.com/static/img/coins/64x64/16604.png"
"db2faecc-fc66-4036-962c-df02e0f4fb31","Biswap","BSW","$1.10","$91,429,442","$241,873,623","220,490,009 BSW","https://s2.coinmarketcap.com/static/img/coins/64x64/10746.png"
"6d75cdb1-7c73-4e8d-a533-42efef33170a","Humanscape","HUM","$0.3204","$36,748,976","$239,502,076","751,409,623 HUM","https://s2.coinmarketcap.com/static/img/coins/64x64/3600.png"
"632e7b11-494a-45a3-ac25-7b431204b82a","Anyswap","ANY","$12.70","$356,762","$236,555,453","18,639,320 ANY","https://s2.coinmarketcap.com/static/img/coins/64x64/5892.png"
"f92ea14b-8d1b-42b3-9e09-bf944fea190d","Mirrored ProShares VIX","mVIXY","$105.01","$29,409","$231,369,967","2,204,232 mVIXY","https://s2.coinmarketcap.com/static/img/coins/64x64/8028.png"
"80698c54-891d-4e99-80d2-49baccb6152d","MVL","MVL","$0.01005","$3,453,146","$229,187,068","22,793,222,249 MVL","https://s2.coinmarketcap.com/static/img/coins/64x64/2982.png"
"edcca6ee-5952-4763-a45c-068b91e6e0c3","BinaryX","BNX","$110.87","$106,547,177","$224,364,367","2,022,898 BNX","https://s2.coinmarketcap.com/static/img/coins/64x64/9891.png"
"81c9d9b0-b0b6-4284-8fca-9a6a7be8aefd","UFO Gaming","UFO","$0.00000863","$11,868,756","$222,289,334","25,757,575,757,576 UFO","https://s2.coinmarketcap.com/static/img/coins/64x64/10729.png"
"b852ae1c-3c74-4711-8a17-e46502eb0b41","Status","SNT","$0.06062","$12,075,118","$210,195,342","3,470,483,788 SNT","https://s2.coinmarketcap.com/static/img/coins/64x64/1759.png"
"d628a10b-9d02-4dfb-a991-cbe0ad6c013a","Telos","TLOS","$0.7763","$3,846,550","$209,784,958","270,123,444 TLOS","https://s2.coinmarketcap.com/static/img/coins/64x64/4660.png"
"c988abb8-ce4b-4e16-ae41-29ed8ce8a1f9","Orbs","ORBS","$0.07288","$4,822,359","$209,729,556","2,876,767,039 ORBS","https://s2.coinmarketcap.com/static/img/coins/64x64/3835.png"
"acf19369-53f6-40e0-8579-8180d1e76233","MOBOX","MBOX","$2.63","$80,532,748","$209,621,549","79,853,076 MBOX","https://s2.coinmarketcap.com/static/img/coins/64x64/9175.png"
"6d0ce1ea-6b69-4a9a-8264-ece428f613f4","Metahero","HERO","$0.04095","$10,410,070","$208,796,441","5,095,643,290 HERO","https://s2.coinmarketcap.com/static/img/coins/64x64/10778.png"
"29345c39-2835-4412-976a-44f8ef5fd49e","Function X","FX","$0.5102","$3,043,926","$208,465,420","408,520,357 FX","https://s2.coinmarketcap.com/static/img/coins/64x64/3884.png"
"5307cc9c-c76a-4b12-b2b6-fcca2bbe7787","Tether Gold","XAUT","$1,953.13","$1,984,752","$206,077,388","105,549 XAUT","https://s2.coinmarketcap.com/static/img/coins/64x64/5176.png"
"76474541-18af-4767-a2ca-2219360408f0","Pundi X (New)","PUNDIX","$0.795","$19,067,297","$205,316,697","258,491,637 PUNDIX","https://s2.coinmarketcap.com/static/img/coins/64x64/9040.png"
"fbc0312f-b1d1-46f8-b021-c4ac5c07cc7e","Ardor","ARDR","$0.2044","$6,808,827","$204,242,563","998,999,495 ARDR","https://s2.coinmarketcap.com/static/img/coins/64x64/1320.png"
"8026b20d-e051-469f-a919-8921350b4f2b","LUKSO","LYXe","$13.08","$2,055,903","$198,970,491","15,205,916 LYXe","https://s2.coinmarketcap.com/static/img/coins/64x64/5625.png"
"4bff5319-c450-4329-8a35-8fee5af15e68","Origin Protocol","OGN","$0.5057","$124,646,876","$196,539,445","388,570,733 OGN","https://s2.coinmarketcap.com/static/img/coins/64x64/5117.png"
"4e8f45b5-0603-4080-88ac-2db42b63482a","Orbit Chain","ORC","$0.3203","$2,409,562","$195,567,437","610,569,076 ORC","https://s2.coinmarketcap.com/static/img/coins/64x64/5326.png"
"06fd4f30-ba64-4208-b95f-1f15803e2002","Constellation","DAG","$0.1519","$1,536,540","$192,166,699","1,266,911,931 DAG","https://s2.coinmarketcap.com/static/img/coins/64x64/2868.png"
"4cda8fa3-ec1e-4d89-b40a-f2c66ab93016","Mdex","MDX","$0.2194","$6,320,632","$191,950,013","875,601,983 MDX","https://s2.coinmarketcap.com/static/img/coins/64x64/8335.png"
"50b776a8-b052-4aed-8b6a-17ed01217783","Reserve Rights","RSR","$0.01286","$35,952,666","$190,300,352","14,801,148,904 RSR","https://s2.coinmarketcap.com/static/img/coins/64x64/3964.png"
"353c1b72-6c3e-4497-ab2e-13957f6319ae","MyNeighborAlice","ALICE","$6.17","$110,843,099","$188,812,733","30,600,000 ALICE","https://s2.coinmarketcap.com/static/img/coins/64x64/8766.png"
"c038da41-7dc2-41c9-8cfe-738206f139fb","VeThor Token","VTHO","$0.004105","$42,479,435","$188,475,103","45,630,180,356 VTHO","https://s2.coinmarketcap.com/static/img/coins/64x64/3012.png"
"515c1023-88ee-4fe8-a264-dee0080f5e12","Bitcoin Standard Hashrate Token","BTCST","$16.42","$1,844,321","$187,032,329","11,415,813 BTCST","https://s2.coinmarketcap.com/static/img/coins/64x64/8891.png"
"5bd3b598-6290-437c-aa82-5d412682898e","Cartesi","CTSI","$0.3473","$15,221,231","$182,042,702","523,738,928 CTSI","https://s2.coinmarketcap.com/static/img/coins/64x64/5444.png"
"53b0b8e9-9085-46e7-afec-5241bde2edcb","Locus Chain","LOCUS","$0.2177","$6,799,936","$181,929,386","879,808,261 LOCUS","https://s2.coinmarketcap.com/static/img/coins/64x64/3855.png"
"5b61cc13-c700-4cf0-97fc-9123f893f439","Divi","DIVI","$0.06442","$256,710","$181,853,421","2,822,160,664 DIVI","https://s2.coinmarketcap.com/static/img/coins/64x64/3441.png"
"07e6abbb-e963-4772-806a-9a8465383bf0","Civic","CVC","$0.2694","$25,553,129","$180,448,991","670,000,000 CVC","https://s2.coinmarketcap.com/static/img/coins/64x64/1816.png"
